AccessionID;system;Frequency;database;isol_env;host_species;oxygen_tolerance;Phylum_count;Family;Family_count;bact_defence_system;Phylum;Tax:Superkingdom;Tax:Phylum;Tax:Class;Tax:Order;Tax:Family;Tax:Genus;Tax:Species
GCA_900156685;RM_type_III;1;bacdive;0;0;0;245;Weeksellaceae;7;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;"s__Chryseobacterium piscicola"""
GCA_900156685;cas_type_II-C;1;bacdive;0;0;0;245;Weeksellaceae;7;CRISPR-Cas_padloc;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;"s__Chryseobacterium piscicola"""
GCA_900156685;ietAS;1;bacdive;0;0;0;245;Weeksellaceae;7;ietAS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;"s__Chryseobacterium piscicola"""
GCA_900156685;mza;1;bacdive;0;0;0;245;Weeksellaceae;7;Mza;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;"s__Chryseobacterium piscicola"""
GCA_900156685;retron_VI;1;bacdive;0;0;0;245;Weeksellaceae;7;Retron;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;"s__Chryseobacterium piscicola"""
GCA_900166965;DMS_other;2;bacdive;Marine;0;0;498;Vibrionaceae;17;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;I-F;2;bacdive;Marine;0;0;498;Vibrionaceae;17;CRISPR-Cas_cctyper;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;I-F_T;1;bacdive;Marine;0;0;498;Vibrionaceae;17;CRISPR-Cas_cctyper;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;RADAR;1;bacdive;Marine;0;0;498;Vibrionaceae;17;RADAR;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;RM_type_I;1;bacdive;Marine;0;0;498;Vibrionaceae;17;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;cas_type_I-D;1;bacdive;Marine;0;0;498;Vibrionaceae;17;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;cas_type_I-E;1;bacdive;Marine;0;0;498;Vibrionaceae;17;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;cas_type_I-F1;1;bacdive;Marine;0;0;498;Vibrionaceae;17;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;cas_type_I-F3;1;bacdive;Marine;0;0;498;Vibrionaceae;17;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;cas_type_other;1;bacdive;Marine;0;0;498;Vibrionaceae;17;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;dXTPase;1;bacdive;Marine;0;0;498;Vibrionaceae;17;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;gabija;1;bacdive;Marine;0;0;498;Vibrionaceae;17;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900166965;septu_type_I;1;bacdive;Marine;0;0;498;Vibrionaceae;17;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Photobacterium;"s__Photobacterium piscicola"""
GCA_900172355;DMS_other;5;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Oceanicola;"s__Oceanicola antarcticus_A"""
GCA_900172355;RM_type_I;1;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Oceanicola;"s__Oceanicola antarcticus_A"""
GCA_900172355;RM_type_II;4;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Oceanicola;"s__Oceanicola antarcticus_A"""
GCA_900172355;RM_type_IIG;1;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Oceanicola;"s__Oceanicola antarcticus_A"""
GCA_900172355;cbass_type_IIs;1;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;CBASS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Oceanicola;"s__Oceanicola antarcticus_A"""
GCA_900172355;dXTPase;1;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Oceanicola;"s__Oceanicola antarcticus_A"""
GCA_900176135;AbiE;1;bacdive;Soil;0;0;245;Hymenobacteraceae;10;Abi;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;"s__Hymenobacter roseosalivarius"""
GCA_900176135;DMS_other;1;bacdive;Soil;0;0;245;Hymenobacteraceae;10;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;"s__Hymenobacter roseosalivarius"""
GCA_900176135;RM_type_IIG;2;bacdive;Soil;0;0;245;Hymenobacteraceae;10;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;"s__Hymenobacter roseosalivarius"""
GCA_900176505;DMS_other;1;bacdive;Freshwater sediment;0;aerobe;245;Sphingobacteriaceae;11;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter nyackensis"""
GCA_900176505;RM_type_II;1;bacdive;Freshwater sediment;0;aerobe;245;Sphingobacteriaceae;11;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter nyackensis"""
GCA_900176505;argonaute_type_II;1;bacdive;Freshwater sediment;0;aerobe;245;Sphingobacteriaceae;11;Argonaute;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter nyackensis"""
GCA_900176505;kiwa;1;bacdive;Freshwater sediment;0;aerobe;245;Sphingobacteriaceae;11;Kiwa;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;"s__Pedobacter nyackensis"""
GCA_900188085;AbiE;3;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;Abi;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188085;DMS_other;3;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;DMS;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188085;GAO_19;1;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;GAO;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188085;I-C;1;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;CRISPR-Cas_cctyper;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188085;RM_type_II;2;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;RM;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188085;RM_type_IIG;2;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;RM;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188085;RM_type_IV;1;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;RM;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188085;argonaute_type_II;1;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;Argonaute;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188085;cas_type_I-C;1;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;CRISPR-Cas_padloc;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188085;darTG;1;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;DarTG;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188085;gabija;1;bacdive;Wetland;0;obligate aerobe;8;Acidobacteriaceae;7;Gabija;Acidobacteriota;d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__Granulicella_C;"s__Granulicella_C rosea"""
GCA_900188425;DMS_other;5;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Antarctobacter;"s__Antarctobacter heliothermus"""
GCA_900188425;RM_type_I;2;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Antarctobacter;"s__Antarctobacter heliothermus"""
GCA_900188425;RM_type_II;1;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Antarctobacter;"s__Antarctobacter heliothermus"""
GCA_900188425;brex_type_I;2;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;BREX;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Antarctobacter;"s__Antarctobacter heliothermus"""
GCA_900188425;dXTPase;1;bacdive;Freshwater sediment;0;0;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Antarctobacter;"s__Antarctobacter heliothermus"""
GCA_900215355;DMS_other;1;mardb;Marine;;0;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooceanicola;"s__Pseudooceanicola antarcticus"""
GCA_900215355;DRT_class_I;1;mardb;Marine;;0;498;Rhodobacteraceae;52;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooceanicola;"s__Pseudooceanicola antarcticus"""
GCA_900215355;GAO_19;1;mardb;Marine;;0;498;Rhodobacteraceae;52;GAO;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooceanicola;"s__Pseudooceanicola antarcticus"""
GCA_900215355;RM_type_IIG;2;mardb;Marine;;0;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooceanicola;"s__Pseudooceanicola antarcticus"""
GCA_900215355;dXTPase;1;mardb;Marine;;0;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooceanicola;"s__Pseudooceanicola antarcticus"""
GCA_900215355;septu_type_I;1;mardb;Marine;;0;498;Rhodobacteraceae;52;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooceanicola;"s__Pseudooceanicola antarcticus"""
GCA_900233005;AbiE;2;tempura;;;;498;Vibrionaceae;17;Abi;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;DMS_other;8;tempura;;;;498;Vibrionaceae;17;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;DRT_other;1;tempura;;;;498;Vibrionaceae;17;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;PT_PbeABCD;1;tempura;;;;498;Vibrionaceae;17;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;PT_SspABCD;1;tempura;;;;498;Vibrionaceae;17;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;PT_SspE;2;tempura;;;;498;Vibrionaceae;17;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;RM_type_I;5;tempura;;;;498;Vibrionaceae;17;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;RM_type_II;1;tempura;;;;498;Vibrionaceae;17;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;cas_type_I-F3;1;tempura;;;;498;Vibrionaceae;17;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;dXTPase;1;tempura;;;;498;Vibrionaceae;17;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;darTG;1;tempura;;;;498;Vibrionaceae;17;DarTG;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;gabija;1;tempura;;;;498;Vibrionaceae;17;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;ietAS;1;tempura;;;;498;Vibrionaceae;17;ietAS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;kiwa;1;tempura;;;;498;Vibrionaceae;17;Kiwa;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;lamassu_type_I;1;tempura;;;;498;Vibrionaceae;17;Lamassu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;qatABCD;1;tempura;;;;498;Vibrionaceae;17;qatABCD;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;retron_I-A;1;tempura;;;;498;Vibrionaceae;17;Retron;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;septu_other;2;tempura;;;;498;Vibrionaceae;17;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900233005;zorya_type_I;1;tempura;;;;498;Vibrionaceae;17;Zorya;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio;"s__Vibrio tapetis"""
GCA_900476435;DMS_other;1;tempura;Marine sediment;;;498;Shewanellaceae;18;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;"s__Shewanella benthica_A"""
GCA_900476435;DRT_other;1;tempura;Marine sediment;;;498;Shewanellaceae;18;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;"s__Shewanella benthica_A"""
GCA_900476435;RM_type_IV;1;tempura;Marine sediment;;;498;Shewanellaceae;18;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;"s__Shewanella benthica_A"""
GCA_900476435;brex_type_I;1;tempura;Marine sediment;;;498;Shewanellaceae;18;BREX;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;"s__Shewanella benthica_A"""
GCA_900476435;cas_type_I-F2;1;tempura;Marine sediment;;;498;Shewanellaceae;18;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;"s__Shewanella benthica_A"""
GCA_900476435;dXTPase;1;tempura;Marine sediment;;;498;Shewanellaceae;18;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Shewanellaceae;g__Shewanella;"s__Shewanella benthica_A"""
GCA_900489465;DMS_other;2;mardb;Marine sediment;;aerobe;245;Flavobacteriaceae;154;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;"s__Aequorivita sp900489465"""
GCA_900489465;DRT_class_II;1;mardb;Marine sediment;;aerobe;245;Flavobacteriaceae;154;DRT;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;"s__Aequorivita sp900489465"""
GCA_900489465;RM_type_I;1;mardb;Marine sediment;;aerobe;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;"s__Aequorivita sp900489465"""
GCA_900489465;RM_type_IIG;1;mardb;Marine sediment;;aerobe;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;"s__Aequorivita sp900489465"""
GCA_900489465;RM_type_IV;1;mardb;Marine sediment;;aerobe;245;Flavobacteriaceae;154;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita;"s__Aequorivita sp900489465"""
GCA_900499075;DMS_other;4;bacdive;Freshwater;0;aerobe;498;Rhodobacteraceae;52;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;"s__Roseinatronobacter ekhonensis"""
GCA_900499075;RM_type_I;2;bacdive;Freshwater;0;aerobe;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;"s__Roseinatronobacter ekhonensis"""
GCA_900499075;RM_type_IIG;1;bacdive;Freshwater;0;aerobe;498;Rhodobacteraceae;52;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;"s__Roseinatronobacter ekhonensis"""
GCA_900499075;brex_type_I;1;bacdive;Freshwater;0;aerobe;498;Rhodobacteraceae;52;BREX;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;"s__Roseinatronobacter ekhonensis"""
GCA_900499075;dXTPase;1;bacdive;Freshwater;0;aerobe;498;Rhodobacteraceae;52;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;"s__Roseinatronobacter ekhonensis"""
GCA_900499075;ietAS;1;bacdive;Freshwater;0;aerobe;498;Rhodobacteraceae;52;ietAS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;"s__Roseinatronobacter ekhonensis"""
GCA_900637895;DMS_other;2;tempura;;;;245;Weeksellaceae;7;DMS;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;"s__Kaistella antarctica"""
GCA_900637895;DRT_class_II;1;tempura;;;;245;Weeksellaceae;7;DRT;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;"s__Kaistella antarctica"""
GCA_900637895;RM_type_II;1;tempura;;;;245;Weeksellaceae;7;RM;Bacteroidota;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;"s__Kaistella antarctica"""
GCA_904846215;DMS_other;4;bacdive;Ice;0;aerobe;498;Moraxellaceae;27;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter glacincola_B"""
GCA_904846215;RM_type_I;1;bacdive;Ice;0;aerobe;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter glacincola_B"""
GCA_904846215;RM_type_IIG;1;bacdive;Ice;0;aerobe;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter glacincola_B"""
GCA_904846215;RM_type_III;1;bacdive;Ice;0;aerobe;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter glacincola_B"""
GCA_904846215;RM_type_IV;1;bacdive;Ice;0;aerobe;498;Moraxellaceae;27;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter glacincola_B"""
GCA_904846215;brex_type_I;1;bacdive;Ice;0;aerobe;498;Moraxellaceae;27;BREX;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter glacincola_B"""
GCA_904846215;gabija;1;bacdive;Ice;0;aerobe;498;Moraxellaceae;27;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;"s__Psychrobacter glacincola_B"""
