Family;Family_count;bact_defence_system;system_count;Number_of_family_containing_each_system;Total_number_of_different_system_per_prokaryotic_genomes;Frequency_of_each_system_in_a_given_family
Salibacteraceae;3;Mza;0;0;0;0
Salibacteraceae;3;Nhi;0;0;0;0
Salibacteraceae;3;PARIS;0;0;0;0
Salibacteraceae;3;Paris_fused;0;0;0;0
Salibacteraceae;3;Phosphorothioation;1;1;1;0.333333333
Salibacteraceae;3;Ppl;0;0;0;0
Salibacteraceae;3;Pycsar;0;0;0;0
Salibacteraceae;3;RADAR;0;0;0;0
Salibacteraceae;3;RM;2;3;5;1
Salibacteraceae;3;Retron;0;0;0;0
Salibacteraceae;3;Septu;0;0;0;0
Salibacteraceae;3;Shedu;0;0;0;0
Salibacteraceae;3;TIR-NLR;0;0;0;0
Salibacteraceae;3;TerY-P;0;0;0;0
Salibacteraceae;3;Thoeris;0;0;0;0
Salibacteraceae;3;Tmn;0;0;0;0
Salibacteraceae;3;Upx;0;0;0;0
Salibacteraceae;3;Viperin;0;0;0;0
Salibacteraceae;3;Wadjet;0;0;0;0
Salibacteraceae;3;Zorya;0;0;0;0
Salibacteraceae;3;dXTPase;0;0;0;0
Salibacteraceae;3;ietAS;0;0;0;0
Salibacteraceae;3;qatABCD;0;0;0;0
Salinisphaeraceae;1;3HP;0;0;0;0
Salinisphaeraceae;1;AVAST;0;0;0;0
Salinisphaeraceae;1;Abi;1;1;1;1
Salinisphaeraceae;1;Argonaute;0;0;0;0
Salinisphaeraceae;1;BREX;0;0;0;0
Salinisphaeraceae;1;CBASS;1;1;1;1
Salinisphaeraceae;1;CRISPR-Cas;1;1;1;1
Salinisphaeraceae;1;DISARM;0;0;0;0
Salinisphaeraceae;1;DRT;0;0;0;0
Salinisphaeraceae;1;DUF4238;0;0;0;0
Salinisphaeraceae;1;DarTG;0;0;0;0
Salinisphaeraceae;1;Dpd;0;0;0;0
Salinisphaeraceae;1;DprA-PRTase;0;0;0;0
Salinisphaeraceae;1;Druantia;0;0;0;0
Salinisphaeraceae;1;Dsr;0;0;0;0
Salinisphaeraceae;1;GAO;0;0;0;0
Salinisphaeraceae;1;Gabija;1;1;1;1
Salinisphaeraceae;1;Gasdermin;0;0;0;0
Salinisphaeraceae;1;Hachiman;0;0;0;0
Salinisphaeraceae;1;Helicase-DUF2290;0;0;0;0
Salinisphaeraceae;1;Hhe;0;0;0;0
Salinisphaeraceae;1;Hma;0;0;0;0
Salinisphaeraceae;1;Hydrolase-TM;0;0;0;0
Salinisphaeraceae;1;Kiwa;0;0;0;0
Salinisphaeraceae;1;Lamassu;0;0;0;0
Salinisphaeraceae;1;Mza;0;0;0;0
Salinisphaeraceae;1;Nhi;0;0;0;0
Salinisphaeraceae;1;PARIS;0;0;0;0
Salinisphaeraceae;1;Paris_fused;0;0;0;0
Salinisphaeraceae;1;Phosphorothioation;0;0;0;0
Salinisphaeraceae;1;Ppl;0;0;0;0
Salinisphaeraceae;1;Pycsar;0;0;0;0
Salinisphaeraceae;1;RADAR;0;0;0;0
Salinisphaeraceae;1;RM;3;1;3;1
Salinisphaeraceae;1;Retron;0;0;0;0
Salinisphaeraceae;1;Septu;0;0;0;0
Salinisphaeraceae;1;Shedu;0;0;0;0
Salinisphaeraceae;1;TIR-NLR;0;0;0;0
Salinisphaeraceae;1;TerY-P;0;0;0;0
Salinisphaeraceae;1;Thoeris;0;0;0;0
Salinisphaeraceae;1;Tmn;0;0;0;0
Salinisphaeraceae;1;Upx;0;0;0;0
Salinisphaeraceae;1;Viperin;0;0;0;0
Salinisphaeraceae;1;Wadjet;0;0;0;0
Salinisphaeraceae;1;Zorya;1;1;1;1
Salinisphaeraceae;1;dXTPase;0;0;0;0
Salinisphaeraceae;1;ietAS;0;0;0;0
Salinisphaeraceae;1;qatABCD;0;0;0;0
Saprospiraceae;3;3HP;0;0;0;0
Saprospiraceae;3;AVAST;0;0;0;0
Saprospiraceae;3;Abi;0;0;0;0
Saprospiraceae;3;Argonaute;0;0;0;0
Saprospiraceae;3;BREX;1;1;1;0.333333333
Saprospiraceae;3;CBASS;0;0;0;0
Saprospiraceae;3;CRISPR-Cas;1;1;1;0.333333333
Saprospiraceae;3;DISARM;0;0;0;0
Saprospiraceae;3;DRT;0;0;0;0
Saprospiraceae;3;DUF4238;0;0;0;0
Saprospiraceae;3;DarTG;0;0;0;0
Saprospiraceae;3;Dpd;0;0;0;0
Saprospiraceae;3;DprA-PRTase;0;0;0;0
Saprospiraceae;3;Druantia;0;0;0;0
Saprospiraceae;3;Dsr;0;0;0;0
Saprospiraceae;3;GAO;0;0;0;0
Saprospiraceae;3;Gabija;0;0;0;0
Saprospiraceae;3;Gasdermin;0;0;0;0
Saprospiraceae;3;Hachiman;0;0;0;0
Saprospiraceae;3;Helicase-DUF2290;0;0;0;0
Saprospiraceae;3;Hhe;0;0;0;0
Saprospiraceae;3;Hma;0;0;0;0
Saprospiraceae;3;Hydrolase-TM;0;0;0;0
Saprospiraceae;3;Kiwa;0;0;0;0
Saprospiraceae;3;Lamassu;0;0;0;0
Saprospiraceae;3;Mza;0;0;0;0
Saprospiraceae;3;Nhi;0;0;0;0
Saprospiraceae;3;PARIS;0;0;0;0
Saprospiraceae;3;Paris_fused;0;0;0;0
Saprospiraceae;3;Phosphorothioation;1;1;1;0.333333333
Saprospiraceae;3;Ppl;0;0;0;0
Saprospiraceae;3;Pycsar;0;0;0;0
Saprospiraceae;3;RADAR;0;0;0;0
Saprospiraceae;3;RM;3;1;3;0.333333333
Saprospiraceae;3;Retron;0;0;0;0
Saprospiraceae;3;Septu;1;1;1;0.333333333
Saprospiraceae;3;Shedu;0;0;0;0
Saprospiraceae;3;TIR-NLR;0;0;0;0
Saprospiraceae;3;TerY-P;0;0;0;0
Saprospiraceae;3;Thoeris;0;0;0;0
Saprospiraceae;3;Tmn;0;0;0;0
Saprospiraceae;3;Upx;0;0;0;0
Saprospiraceae;3;Viperin;0;0;0;0
Saprospiraceae;3;Wadjet;1;1;1;0.333333333
Saprospiraceae;3;Zorya;0;0;0;0
Saprospiraceae;3;dXTPase;0;0;0;0
Saprospiraceae;3;ietAS;0;0;0;0
Saprospiraceae;3;qatABCD;0;0;0;0
Schleiferiaceae;7;3HP;0;0;0;0
Schleiferiaceae;7;AVAST;0;0;0;0
Schleiferiaceae;7;Abi;2;3;5;0.428571429
Schleiferiaceae;7;Argonaute;1;2;2;0.285714286
Schleiferiaceae;7;BREX;0;0;0;0
Schleiferiaceae;7;CBASS;1;2;2;0.285714286
Schleiferiaceae;7;CRISPR-Cas;0;0;0;0
Schleiferiaceae;7;DISARM;0;0;0;0
Schleiferiaceae;7;DRT;0;0;0;0
Schleiferiaceae;7;DUF4238;0;0;0;0
Schleiferiaceae;7;DarTG;0;0;0;0
Schleiferiaceae;7;Dpd;0;0;0;0
Schleiferiaceae;7;DprA-PRTase;0;0;0;0
Schleiferiaceae;7;Druantia;0;0;0;0
Schleiferiaceae;7;Dsr;0;0;0;0
Schleiferiaceae;7;GAO;0;0;0;0
Schleiferiaceae;7;Gabija;0;0;0;0
Schleiferiaceae;7;Gasdermin;0;0;0;0
Schleiferiaceae;7;Hachiman;0;0;0;0
Schleiferiaceae;7;Helicase-DUF2290;0;0;0;0
Schleiferiaceae;7;Hhe;0;0;0;0
Schleiferiaceae;7;Hma;0;0;0;0
Schleiferiaceae;7;Hydrolase-TM;0;0;0;0
Schleiferiaceae;7;Kiwa;0;0;0;0
Schleiferiaceae;7;Lamassu;0;0;0;0
Schleiferiaceae;7;Mza;0;0;0;0
Schleiferiaceae;7;Nhi;1;1;1;0.142857143
Schleiferiaceae;7;PARIS;0;0;0;0
Schleiferiaceae;7;Paris_fused;0;0;0;0
Schleiferiaceae;7;Phosphorothioation;0;0;0;0
Schleiferiaceae;7;Ppl;0;0;0;0
Schleiferiaceae;7;Pycsar;0;0;0;0
Schleiferiaceae;7;RADAR;0;0;0;0
Schleiferiaceae;7;RM;1;3;3;0.428571429
Schleiferiaceae;7;Retron;0;0;0;0
Schleiferiaceae;7;Septu;0;0;0;0
Schleiferiaceae;7;Shedu;0;0;0;0
Schleiferiaceae;7;TIR-NLR;0;0;0;0
Schleiferiaceae;7;TerY-P;0;0;0;0
Schleiferiaceae;7;Thoeris;0;0;0;0
Schleiferiaceae;7;Tmn;0;0;0;0
Schleiferiaceae;7;Upx;0;0;0;0
Schleiferiaceae;7;Viperin;0;0;0;0
Schleiferiaceae;7;Wadjet;0;0;0;0
Schleiferiaceae;7;Zorya;0;0;0;0
Schleiferiaceae;7;dXTPase;0;0;0;0
Schleiferiaceae;7;ietAS;0;0;0;0
Schleiferiaceae;7;qatABCD;0;0;0;0
Shewanellaceae;18;3HP;0;0;0;0
Shewanellaceae;18;AVAST;0;0;0;0
Shewanellaceae;18;Abi;1;3;3;0.166666667
Shewanellaceae;18;Argonaute;0;0;0;0
Shewanellaceae;18;BREX;1;1;1;0.055555556
Shewanellaceae;18;CBASS;2;5;6;0.277777778
Shewanellaceae;18;CRISPR-Cas;1;3;3;0.166666667
Shewanellaceae;18;DISARM;0;0;0;0
Shewanellaceae;18;DRT;2;10;11;0.555555556
Shewanellaceae;18;DUF4238;0;0;0;0
Shewanellaceae;18;DarTG;1;1;1;0.055555556
Shewanellaceae;18;Dpd;0;0;0;0
Shewanellaceae;18;DprA-PRTase;0;0;0;0
Shewanellaceae;18;Druantia;1;1;1;0.055555556
Shewanellaceae;18;Dsr;0;0;0;0
Shewanellaceae;18;GAO;1;1;1;0.055555556
Shewanellaceae;18;Gabija;1;1;1;0.055555556
Shewanellaceae;18;Gasdermin;0;0;0;0
Shewanellaceae;18;Hachiman;0;0;0;0
Shewanellaceae;18;Helicase-DUF2290;0;0;0;0
Shewanellaceae;18;Hhe;1;1;1;0.055555556
Shewanellaceae;18;Hma;0;0;0;0
Shewanellaceae;18;Hydrolase-TM;0;0;0;0
Shewanellaceae;18;Kiwa;1;2;2;0.111111111
Shewanellaceae;18;Lamassu;1;1;1;0.055555556
Shewanellaceae;18;Mza;0;0;0;0
Shewanellaceae;18;Nhi;0;0;0;0
Shewanellaceae;18;PARIS;0;0;0;0
Shewanellaceae;18;Paris_fused;0;0;0;0
Shewanellaceae;18;Phosphorothioation;2;2;4;0.111111111
Shewanellaceae;18;Ppl;1;1;1;0.055555556
Shewanellaceae;18;Pycsar;0;0;0;0
Shewanellaceae;18;RADAR;0;0;0;0
Shewanellaceae;18;RM;2;13;16;0.722222222
Shewanellaceae;18;Retron;1;6;6;0.333333333
Shewanellaceae;18;Septu;1;6;6;0.333333333
Shewanellaceae;18;Shedu;1;1;1;0.055555556
Shewanellaceae;18;TIR-NLR;0;0;0;0
Shewanellaceae;18;TerY-P;0;0;0;0
Shewanellaceae;18;Thoeris;1;1;1;0.055555556
Shewanellaceae;18;Tmn;0;0;0;0
Shewanellaceae;18;Upx;0;0;0;0
Shewanellaceae;18;Viperin;0;0;0;0
Shewanellaceae;18;Wadjet;0;0;0;0
Shewanellaceae;18;Zorya;1;2;2;0.111111111
Shewanellaceae;18;dXTPase;1;17;17;0.944444444
Shewanellaceae;18;ietAS;1;1;1;0.055555556
Shewanellaceae;18;qatABCD;0;0;0;0
Sneathiellaceae;2;3HP;0;0;0;0
Sneathiellaceae;2;AVAST;0;0;0;0
Sneathiellaceae;2;Abi;1;1;1;0.5
Sneathiellaceae;2;Argonaute;0;0;0;0
Sneathiellaceae;2;BREX;1;1;1;0.5
Sneathiellaceae;2;CBASS;0;0;0;0
Sneathiellaceae;2;CRISPR-Cas;0;0;0;0
Sneathiellaceae;2;DISARM;0;0;0;0
Sneathiellaceae;2;DRT;0;0;0;0
Sneathiellaceae;2;DUF4238;0;0;0;0
Sneathiellaceae;2;DarTG;0;0;0;0
Sneathiellaceae;2;Dpd;0;0;0;0
Sneathiellaceae;2;DprA-PRTase;0;0;0;0
Sneathiellaceae;2;Druantia;0;0;0;0
Sneathiellaceae;2;Dsr;0;0;0;0
Sneathiellaceae;2;GAO;0;0;0;0
Sneathiellaceae;2;Gabija;1;1;1;0.5
Sneathiellaceae;2;Gasdermin;0;0;0;0
Sneathiellaceae;2;Hachiman;0;0;0;0
Sneathiellaceae;2;Helicase-DUF2290;0;0;0;0
Sneathiellaceae;2;Hhe;0;0;0;0
Sneathiellaceae;2;Hma;0;0;0;0
Sneathiellaceae;2;Hydrolase-TM;0;0;0;0
Sneathiellaceae;2;Kiwa;0;0;0;0
Sneathiellaceae;2;Lamassu;0;0;0;0
Sneathiellaceae;2;Mza;0;0;0;0
Sneathiellaceae;2;Nhi;0;0;0;0
Sneathiellaceae;2;PARIS;0;0;0;0
Sneathiellaceae;2;Paris_fused;0;0;0;0
Sneathiellaceae;2;Phosphorothioation;0;0;0;0
Sneathiellaceae;2;Ppl;0;0;0;0
Sneathiellaceae;2;Pycsar;0;0;0;0
Sneathiellaceae;2;RADAR;0;0;0;0
Sneathiellaceae;2;RM;2;2;4;1
Sneathiellaceae;2;Retron;1;1;1;0.5
Sneathiellaceae;2;Septu;0;0;0;0
Sneathiellaceae;2;Shedu;0;0;0;0
Sneathiellaceae;2;TIR-NLR;0;0;0;0
Sneathiellaceae;2;TerY-P;0;0;0;0
Sneathiellaceae;2;Thoeris;0;0;0;0
Sneathiellaceae;2;Tmn;0;0;0;0
Sneathiellaceae;2;Upx;0;0;0;0
Sneathiellaceae;2;Viperin;0;0;0;0
Sneathiellaceae;2;Wadjet;0;0;0;0
Sneathiellaceae;2;Zorya;0;0;0;0
Sneathiellaceae;2;dXTPase;0;0;0;0
Sneathiellaceae;2;ietAS;0;0;0;0
Sneathiellaceae;2;qatABCD;0;0;0;0
Sphingobacteriaceae;11;3HP;0;0;0;0
Sphingobacteriaceae;11;AVAST;1;1;1;0.090909091
Sphingobacteriaceae;11;Abi;3;9;12;0.818181818
Sphingobacteriaceae;11;Argonaute;1;1;1;0.090909091
Sphingobacteriaceae;11;BREX;0;0;0;0
Sphingobacteriaceae;11;CBASS;1;1;1;0.090909091
Sphingobacteriaceae;11;CRISPR-Cas;1;2;2;0.181818182
Sphingobacteriaceae;11;DISARM;0;0;0;0
Sphingobacteriaceae;11;DRT;1;3;3;0.272727273
Sphingobacteriaceae;11;DUF4238;0;0;0;0
Sphingobacteriaceae;11;DarTG;1;2;2;0.181818182
Sphingobacteriaceae;11;Dpd;0;0;0;0
Sphingobacteriaceae;11;DprA-PRTase;0;0;0;0
Sphingobacteriaceae;11;Druantia;1;1;1;0.090909091
Sphingobacteriaceae;11;Dsr;0;0;0;0
Sphingobacteriaceae;11;GAO;0;0;0;0
Sphingobacteriaceae;11;Gabija;1;2;2;0.181818182
Sphingobacteriaceae;11;Gasdermin;0;0;0;0
Sphingobacteriaceae;11;Hachiman;1;3;3;0.272727273
Sphingobacteriaceae;11;Helicase-DUF2290;0;0;0;0
Sphingobacteriaceae;11;Hhe;0;0;0;0
Sphingobacteriaceae;11;Hma;0;0;0;0
Sphingobacteriaceae;11;Hydrolase-TM;0;0;0;0
Sphingobacteriaceae;11;Kiwa;1;1;1;0.090909091
Sphingobacteriaceae;11;Lamassu;0;0;0;0
Sphingobacteriaceae;11;Mza;1;1;1;0.090909091
Sphingobacteriaceae;11;Nhi;0;0;0;0
Sphingobacteriaceae;11;PARIS;0;0;0;0
Sphingobacteriaceae;11;Paris_fused;0;0;0;0
Sphingobacteriaceae;11;Phosphorothioation;0;0;0;0
Sphingobacteriaceae;11;Ppl;0;0;0;0
Sphingobacteriaceae;11;Pycsar;0;0;0;0
Sphingobacteriaceae;11;RADAR;0;0;0;0
Sphingobacteriaceae;11;RM;3;10;15;0.909090909
Sphingobacteriaceae;11;Retron;2;1;2;0.090909091
Sphingobacteriaceae;11;Septu;1;4;4;0.363636364
Sphingobacteriaceae;11;Shedu;0;0;0;0
Sphingobacteriaceae;11;TIR-NLR;0;0;0;0
Sphingobacteriaceae;11;TerY-P;0;0;0;0
Sphingobacteriaceae;11;Thoeris;0;0;0;0
Sphingobacteriaceae;11;Tmn;1;1;1;0.090909091
Sphingobacteriaceae;11;Upx;0;0;0;0
Sphingobacteriaceae;11;Viperin;0;0;0;0
Sphingobacteriaceae;11;Wadjet;0;0;0;0
Sphingobacteriaceae;11;Zorya;0;0;0;0
Sphingobacteriaceae;11;dXTPase;0;0;0;0
Sphingobacteriaceae;11;ietAS;1;1;1;0.090909091
Sphingobacteriaceae;11;qatABCD;0;0;0;0
Sphingomonadaceae;15;3HP;0;0;0;0
Sphingomonadaceae;15;AVAST;0;0;0;0
Sphingomonadaceae;15;Abi;2;10;13;0.666666667
Sphingomonadaceae;15;Argonaute;1;2;2;0.133333333
Sphingomonadaceae;15;BREX;1;1;1;0.066666667
Sphingomonadaceae;15;CBASS;1;2;2;0.133333333
Sphingomonadaceae;15;CRISPR-Cas;0;0;0;0
Sphingomonadaceae;15;DISARM;0;0;0;0
Sphingomonadaceae;15;DRT;1;4;4;0.266666667
Sphingomonadaceae;15;DUF4238;0;0;0;0
Sphingomonadaceae;15;DarTG;0;0;0;0
Sphingomonadaceae;15;Dpd;1;1;1;0.066666667
Sphingomonadaceae;15;DprA-PRTase;1;1;1;0.066666667
Sphingomonadaceae;15;Druantia;0;0;0;0
Sphingomonadaceae;15;Dsr;0;0;0;0
Sphingomonadaceae;15;GAO;0;0;0;0
Sphingomonadaceae;15;Gabija;1;2;2;0.133333333
Sphingomonadaceae;15;Gasdermin;0;0;0;0
Sphingomonadaceae;15;Hachiman;1;1;1;0.066666667
Sphingomonadaceae;15;Helicase-DUF2290;0;0;0;0
Sphingomonadaceae;15;Hhe;0;0;0;0
Sphingomonadaceae;15;Hma;1;1;1;0.066666667
Sphingomonadaceae;15;Hydrolase-TM;0;0;0;0
Sphingomonadaceae;15;Kiwa;0;0;0;0
Sphingomonadaceae;15;Lamassu;0;0;0;0
Sphingomonadaceae;15;Mza;0;0;0;0
Sphingomonadaceae;15;Nhi;0;0;0;0
Sphingomonadaceae;15;PARIS;0;0;0;0
Sphingomonadaceae;15;Paris_fused;0;0;0;0
Sphingomonadaceae;15;Phosphorothioation;2;3;5;0.2
Sphingomonadaceae;15;Ppl;0;0;0;0
Sphingomonadaceae;15;Pycsar;0;0;0;0
Sphingomonadaceae;15;RADAR;0;0;0;0
Sphingomonadaceae;15;RM;3;11;14;0.733333333
Sphingomonadaceae;15;Retron;1;1;1;0.066666667
Sphingomonadaceae;15;Septu;0;0;0;0
Sphingomonadaceae;15;Shedu;1;1;1;0.066666667
Sphingomonadaceae;15;TIR-NLR;0;0;0;0
Sphingomonadaceae;15;TerY-P;0;0;0;0
Sphingomonadaceae;15;Thoeris;0;0;0;0
Sphingomonadaceae;15;Tmn;0;0;0;0
Sphingomonadaceae;15;Upx;0;0;0;0
Sphingomonadaceae;15;Viperin;0;0;0;0
Sphingomonadaceae;15;Wadjet;0;0;0;0
Sphingomonadaceae;15;Zorya;1;1;1;0.066666667
Sphingomonadaceae;15;dXTPase;1;8;8;0.533333333
Sphingomonadaceae;15;ietAS;1;2;2;0.133333333
Sphingomonadaceae;15;qatABCD;1;1;1;0.066666667
Spirosomaceae;5;3HP;0;0;0;0
Spirosomaceae;5;AVAST;0;0;0;0
Spirosomaceae;5;Abi;1;3;3;0.6
Spirosomaceae;5;Argonaute;0;0;0;0
Spirosomaceae;5;BREX;1;1;1;0.2
Spirosomaceae;5;CBASS;0;0;0;0
Spirosomaceae;5;CRISPR-Cas;0;0;0;0
Spirosomaceae;5;DISARM;0;0;0;0
Spirosomaceae;5;DRT;0;0;0;0
Spirosomaceae;5;DUF4238;0;0;0;0
Spirosomaceae;5;DarTG;1;1;1;0.2
Spirosomaceae;5;Dpd;0;0;0;0
Spirosomaceae;5;DprA-PRTase;0;0;0;0
Spirosomaceae;5;Druantia;0;0;0;0
Spirosomaceae;5;Dsr;0;0;0;0
Spirosomaceae;5;GAO;0;0;0;0
Spirosomaceae;5;Gabija;0;0;0;0
Spirosomaceae;5;Gasdermin;0;0;0;0
Spirosomaceae;5;Hachiman;0;0;0;0
Spirosomaceae;5;Helicase-DUF2290;0;0;0;0
Spirosomaceae;5;Hhe;0;0;0;0
Spirosomaceae;5;Hma;0;0;0;0
Spirosomaceae;5;Hydrolase-TM;0;0;0;0
Spirosomaceae;5;Kiwa;0;0;0;0
Spirosomaceae;5;Lamassu;0;0;0;0
Spirosomaceae;5;Mza;0;0;0;0
Spirosomaceae;5;Nhi;0;0;0;0
Spirosomaceae;5;PARIS;0;0;0;0
Spirosomaceae;5;Paris_fused;0;0;0;0
Spirosomaceae;5;Phosphorothioation;0;0;0;0
Spirosomaceae;5;Ppl;0;0;0;0
Spirosomaceae;5;Pycsar;0;0;0;0
Spirosomaceae;5;RADAR;0;0;0;0
Spirosomaceae;5;RM;4;5;13;1
Spirosomaceae;5;Retron;0;0;0;0
Spirosomaceae;5;Septu;1;2;2;0.4
Spirosomaceae;5;Shedu;0;0;0;0
Spirosomaceae;5;TIR-NLR;1;1;1;0.2
Spirosomaceae;5;TerY-P;0;0;0;0
Spirosomaceae;5;Thoeris;0;0;0;0
Spirosomaceae;5;Tmn;0;0;0;0
Spirosomaceae;5;Upx;0;0;0;0
Spirosomaceae;5;Viperin;0;0;0;0
Spirosomaceae;5;Wadjet;1;1;1;0.2
Spirosomaceae;5;Zorya;0;0;0;0
Spirosomaceae;5;dXTPase;0;0;0;0
Spirosomaceae;5;ietAS;0;0;0;0
Spirosomaceae;5;qatABCD;0;0;0;0
Spongiibacteraceae;2;3HP;0;0;0;0
Spongiibacteraceae;2;AVAST;0;0;0;0
Spongiibacteraceae;2;Abi;1;2;2;1
Spongiibacteraceae;2;Argonaute;0;0;0;0
Spongiibacteraceae;2;BREX;0;0;0;0
Spongiibacteraceae;2;CBASS;1;1;1;0.5
Spongiibacteraceae;2;CRISPR-Cas;0;0;0;0
Spongiibacteraceae;2;DISARM;0;0;0;0
Spongiibacteraceae;2;DRT;1;1;1;0.5
Spongiibacteraceae;2;DUF4238;0;0;0;0
Spongiibacteraceae;2;DarTG;1;1;1;0.5
Spongiibacteraceae;2;Dpd;0;0;0;0
Spongiibacteraceae;2;DprA-PRTase;0;0;0;0
Spongiibacteraceae;2;Druantia;0;0;0;0
Spongiibacteraceae;2;Dsr;0;0;0;0
Spongiibacteraceae;2;GAO;0;0;0;0
Spongiibacteraceae;2;Gabija;0;0;0;0
Spongiibacteraceae;2;Gasdermin;0;0;0;0
Spongiibacteraceae;2;Hachiman;1;1;1;0.5
Spongiibacteraceae;2;Helicase-DUF2290;0;0;0;0
Spongiibacteraceae;2;Hhe;0;0;0;0
Spongiibacteraceae;2;Hma;0;0;0;0
Spongiibacteraceae;2;Hydrolase-TM;0;0;0;0
Spongiibacteraceae;2;Kiwa;0;0;0;0
Spongiibacteraceae;2;Lamassu;0;0;0;0
Spongiibacteraceae;2;Mza;0;0;0;0
Spongiibacteraceae;2;Nhi;0;0;0;0
Spongiibacteraceae;2;PARIS;0;0;0;0
Spongiibacteraceae;2;Paris_fused;0;0;0;0
Spongiibacteraceae;2;Phosphorothioation;0;0;0;0
Spongiibacteraceae;2;Ppl;0;0;0;0
Spongiibacteraceae;2;Pycsar;0;0;0;0
Spongiibacteraceae;2;RADAR;0;0;0;0
Spongiibacteraceae;2;RM;2;2;3;1
Spongiibacteraceae;2;Retron;0;0;0;0
Spongiibacteraceae;2;Septu;0;0;0;0
Spongiibacteraceae;2;Shedu;0;0;0;0
Spongiibacteraceae;2;TIR-NLR;0;0;0;0
Spongiibacteraceae;2;TerY-P;0;0;0;0
Spongiibacteraceae;2;Thoeris;0;0;0;0
Spongiibacteraceae;2;Tmn;0;0;0;0
Spongiibacteraceae;2;Upx;0;0;0;0
Spongiibacteraceae;2;Viperin;0;0;0;0
Spongiibacteraceae;2;Wadjet;0;0;0;0
Spongiibacteraceae;2;Zorya;1;2;2;1
Spongiibacteraceae;2;dXTPase;0;0;0;0
Spongiibacteraceae;2;ietAS;1;1;1;0.5
Spongiibacteraceae;2;qatABCD;0;0;0;0
Streptococcaceae;1;3HP;0;0;0;0
Streptococcaceae;1;AVAST;0;0;0;0
Streptococcaceae;1;Abi;0;0;0;0
Streptococcaceae;1;Argonaute;0;0;0;0
Streptococcaceae;1;BREX;0;0;0;0
Streptococcaceae;1;CBASS;0;0;0;0
Streptococcaceae;1;CRISPR-Cas;0;0;0;0
Streptococcaceae;1;DISARM;0;0;0;0
Streptococcaceae;1;DRT;0;0;0;0
Streptococcaceae;1;DUF4238;0;0;0;0
Streptococcaceae;1;DarTG;0;0;0;0
Streptococcaceae;1;Dpd;0;0;0;0
Streptococcaceae;1;DprA-PRTase;0;0;0;0
Streptococcaceae;1;Druantia;0;0;0;0
Streptococcaceae;1;Dsr;0;0;0;0
Streptococcaceae;1;GAO;0;0;0;0
Streptococcaceae;1;Gabija;0;0;0;0
Streptococcaceae;1;Gasdermin;0;0;0;0
Streptococcaceae;1;Hachiman;0;0;0;0
Streptococcaceae;1;Helicase-DUF2290;0;0;0;0
Streptococcaceae;1;Hhe;0;0;0;0
Streptococcaceae;1;Hma;0;0;0;0
Streptococcaceae;1;Hydrolase-TM;0;0;0;0
Streptococcaceae;1;Kiwa;0;0;0;0
Streptococcaceae;1;Lamassu;0;0;0;0
Streptococcaceae;1;Mza;0;0;0;0
Streptococcaceae;1;Nhi;0;0;0;0
Streptococcaceae;1;PARIS;0;0;0;0
Streptococcaceae;1;Paris_fused;0;0;0;0
Streptococcaceae;1;Phosphorothioation;0;0;0;0
Streptococcaceae;1;Ppl;0;0;0;0
Streptococcaceae;1;Pycsar;0;0;0;0
Streptococcaceae;1;RADAR;0;0;0;0
Streptococcaceae;1;RM;2;1;2;1
Streptococcaceae;1;Retron;0;0;0;0
Streptococcaceae;1;Septu;0;0;0;0
Streptococcaceae;1;Shedu;0;0;0;0
Streptococcaceae;1;TIR-NLR;0;0;0;0
Streptococcaceae;1;TerY-P;0;0;0;0
Streptococcaceae;1;Thoeris;0;0;0;0
Streptococcaceae;1;Tmn;0;0;0;0
Streptococcaceae;1;Upx;0;0;0;0
Streptococcaceae;1;Viperin;0;0;0;0
Streptococcaceae;1;Wadjet;0;0;0;0
Streptococcaceae;1;Zorya;0;0;0;0
Streptococcaceae;1;dXTPase;0;0;0;0
Streptococcaceae;1;ietAS;0;0;0;0
Streptococcaceae;1;qatABCD;0;0;0;0
Streptomycetaceae;11;3HP;0;0;0;0
Streptomycetaceae;11;AVAST;0;0;0;0
Streptomycetaceae;11;Abi;3;2;5;0.181818182
Streptomycetaceae;11;Argonaute;1;4;4;0.363636364
Streptomycetaceae;11;BREX;1;2;2;0.181818182
Streptomycetaceae;11;CBASS;1;2;2;0.181818182
Streptomycetaceae;11;CRISPR-Cas;2;7;8;0.636363636
Streptomycetaceae;11;DISARM;0;0;0;0
Streptomycetaceae;11;DRT;1;1;1;0.090909091
Streptomycetaceae;11;DUF4238;0;0;0;0
Streptomycetaceae;11;DarTG;0;0;0;0
Streptomycetaceae;11;Dpd;1;2;2;0.181818182
Streptomycetaceae;11;DprA-PRTase;0;0;0;0
Streptomycetaceae;11;Druantia;0;0;0;0
Streptomycetaceae;11;Dsr;0;0;0;0
Streptomycetaceae;11;GAO;0;0;0;0
Streptomycetaceae;11;Gabija;1;2;2;0.181818182
Streptomycetaceae;11;Gasdermin;0;0;0;0
Streptomycetaceae;11;Hachiman;0;0;0;0
Streptomycetaceae;11;Helicase-DUF2290;0;0;0;0
Streptomycetaceae;11;Hhe;0;0;0;0
Streptomycetaceae;11;Hma;1;1;1;0.090909091
Streptomycetaceae;11;Hydrolase-TM;0;0;0;0
Streptomycetaceae;11;Kiwa;0;0;0;0
Streptomycetaceae;11;Lamassu;0;0;0;0
Streptomycetaceae;11;Mza;1;1;1;0.090909091
